year,period_type,period,source_file,department,is_hospital_total,n_inpatients,patient_days,n_infected_patients,n_infection_episodes,incidence_pct,episode_incidence_pct,incidence_per_1000_pd,episode_incidence_per_1000_pd,n_underreported,underreport_pct,site_aad,site_ascites,site_bsi_non_catheter,site_burn,site_cauti,site_clabsi,site_clabsi_episodes,site_cns_other,site_genital_other,site_gi,site_infectious_diarrhoea,site_intraabdominal,site_intracranial_abscess,site_lower_resp,site_meningitis_ventriculitis,site_myocarditis_pericarditis,site_oral_fungal,site_oral_fungal_episodes,site_osteomyelitis,site_other,site_perineal_incision,site_septicaemia,site_skin,site_soft_tissue,site_spinal_canal,site_ssi_deep,site_ssi_deep_episodes,site_ssi_organ_space,site_ssi_organ_space_episodes,site_ssi_superficial,site_upper_resp,site_uti,site_vaginal_cuff,site_vap,site_vascular_related
2025,year,2025,2025-Y,Neonatology Ward,0,599,2917.0,3,4,0.5,0.67,1.03,1.37,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,1,,,0.0,,0.0,0,,1.0,0.0,0,0.0,0.0,,0.0,,0.0,2.0,0,,0,
2025,year,2025,2025-Y,General Surgery Ward 1,0,2637,17090.0,8,8,0.3,0.3,0.47,0.47,2,25.0,0.0,0.0,1,,0,0.0,,,,0.0,0.0,0.0,,6,,,0.0,,0.0,1,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Urology Ward,0,2983,16187.0,3,3,0.1,0.1,0.19,0.19,1,33.33,0.0,0.0,1,,1,0.0,,,,0.0,0.0,0.0,,0,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,1.0,0.0,0,,0,
2025,year,2025,2025-Y,Gastroenterology Ward,0,3431,22738.0,6,6,0.17,0.17,0.26,0.26,0,0.0,0.0,1.0,1,,0,0.0,,,,0.0,1.0,0.0,,1,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,2.0,0,,0,
2025,year,2025,2025-Y,Burn & Plastic Surgery Ward,0,516,4108.0,1,1,0.19,0.19,0.24,0.24,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,1,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Ophthalmology Ward,0,2777,9648.0,2,2,0.07,0.07,0.21,0.21,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,0,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,2.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Neurology Ward 1,0,2597,19250.0,4,4,0.15,0.15,0.21,0.21,0,0.0,0.0,0.0,0,,1,0.0,,,,0.0,0.0,0.0,,3,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Neurology Ward 2,0,2712,19919.0,1,1,0.04,0.04,0.05,0.05,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,1,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Neurosurgery Ward,0,1167,15161.0,32,38,2.74,3.26,2.11,2.51,0,0.0,0.0,0.0,4,,2,0.0,,,,0.0,0.0,0.0,,16,,,0.0,,0.0,0,,0.0,0.0,0,1.0,0.0,,12.0,,0.0,0.0,2,,1,
2025,year,2025,2025-Y,Geriatrics Ward,0,972,8117.0,2,2,0.21,0.21,0.25,0.25,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,2,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,ENT Ward,0,2524,13717.0,3,3,0.12,0.12,0.22,0.22,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,1,,,1.0,,0.0,0,,0.0,0.0,1,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Hepatobiliary Surgery Ward,0,1610,10245.0,3,3,0.19,0.19,0.29,0.29,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,3,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Nephrology Ward,0,1269,10641.0,16,18,1.26,1.42,1.5,1.69,1,6.25,0.0,0.0,0,,1,1.0,,,,0.0,0.0,0.0,,12,,,0.0,,0.0,0,,0.0,1.0,1,0.0,0.0,,0.0,,0.0,1.0,1,,0,
2025,year,2025,2025-Y,Oncology Ward 1,0,2873,21609.0,24,24,0.84,0.84,1.11,1.11,1,4.17,0.0,0.0,2,,2,0.0,,,,0.0,1.0,0.0,,17,,,0.0,,0.0,0,,0.0,0.0,2,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Oncology Ward 2,0,2017,17496.0,12,12,0.59,0.59,0.69,0.69,0,0.0,0.0,0.0,1,,0,0.0,,,,1.0,0.0,0.0,,10,,,0.0,,0.0,0,,0.0,0.0,0,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Cardiothoracic Surgery Ward,0,1398,8569.0,3,3,0.21,0.21,0.35,0.35,0,0.0,0.0,0.0,0,,0,0.0,,,,0.0,0.0,0.0,,2,,,0.0,,0.0,0,,0.0,0.0,1,0.0,0.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Haematology Ward,0,1675,11587.0,51,63,3.04,3.76,4.4,5.44,8,15.69,0.0,1.0,10,,0,0.0,,,,1.0,0.0,0.0,,26,,,1.0,,0.0,10,,1.0,0.0,2,0.0,0.0,,0.0,,0.0,10.0,1,,0,
2025,year,2025,2025-Y,Intensive Care Unit,0,1096,8813.0,55,67,5.02,6.11,6.24,7.6,2,3.64,2.0,0.0,1,,21,0.0,,,,0.0,0.0,0.0,,27,,,0.0,,0.0,0,,0.0,0.0,1,0.0,0.0,,0.0,,0.0,0.0,1,,14,
2025,year,2025,2025-Y,Orthopaedics Ward 1,0,2280,17826.0,13,15,0.57,0.66,0.73,0.84,2,15.38,0.0,0.0,4,,3,0.0,,,,0.0,0.0,0.0,,2,,,0.0,,0.0,1,,0.0,0.0,0,0.0,2.0,,1.0,,1.0,0.0,1,,0,
2025,year,2025,2025-Y,Orthopaedics Ward 3,0,1767,18871.0,32,33,1.81,1.87,1.7,1.75,3,9.38,0.0,0.0,5,,3,0.0,,,,0.0,0.0,0.0,,6,,,0.0,,1.0,0,,0.0,0.0,3,0.0,4.0,,2.0,,8.0,0.0,1,,0,
2025,year,2025,2025-Y,Orthopaedics Ward 2,0,2061,16877.0,7,8,0.34,0.39,0.41,0.47,0,0.0,0.0,0.0,2,,1,0.0,,,,0.0,0.0,1.0,,1,,,0.0,,0.0,0,,0.0,0.0,1,0.0,2.0,,0.0,,0.0,0.0,0,,0,
2025,year,2025,2025-Y,Hospital-wide,1,66124,489810.0,353,413,0.53,0.62,0.72,0.84,24,6.8,2.0,2.0,38,,48,1.0,,,,2.0,3.0,1.0,,183,,,6.0,,1.0,16,,3.0,2.0,13,1.0,8.0,,17.0,,10.0,23.0,18,,15,
2026,quarter,1,2026-Q1,Coronary Care Unit,0,236,734.0,1,1,0.42,0.42,1.36,1.36,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,TCM Ward,0,309,2137.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,TCM Anorectal Surgery Ward,0,306,1708.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Breast & Thyroid Surgery Ward,0,347,759.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Obstetrics Ward,0,316,1525.0,1,1,0.32,0.32,0.66,0.66,0,0.0,0.0,,1,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Paediatrics Ward,0,897,4376.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,General Practice Ward,0,497,3588.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Endocrinology Ward,0,651,4475.0,4,4,0.61,0.61,0.89,0.89,2,50.0,0.0,,0,,1,0.0,,,,0.0,0.0,0.0,,2,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,1,,0,
2026,quarter,1,2026-Q1,Respiratory & Critical Care Ward 1,0,789,5339.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Respiratory & Critical Care Ward 2,0,536,3595.0,1,1,0.19,0.19,0.28,0.28,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,1.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Respiratory & Critical Care ICU,0,166,418.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Gynaecology Ward,0,645,2549.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Rehabilitation Medicine Ward,0,303,5031.0,7,7,2.31,2.31,1.39,1.39,0,0.0,0.0,,2,,2,0.0,,,,0.0,0.0,0.0,,2,0.0,,0.0,,,1,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Cardiology Ward 1,0,630,4095.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Cardiology Ward 2,0,703,4989.0,1,2,0.14,0.28,0.2,0.4,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,1,,0,
2026,quarter,1,2026-Q1,Infectious Diseases Ward,0,486,4393.0,3,3,0.62,0.62,0.68,0.68,0,0.0,0.0,,0,,0,0.0,,,,1.0,0.0,0.0,,0,0.0,,1.0,,,1,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Neonatology Ward,0,118,510.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,General Surgery Ward 1,0,609,3615.0,1,1,0.16,0.16,0.28,0.28,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Urology Ward,0,772,3614.0,2,2,0.26,0.26,0.55,0.55,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,2,,0,
2026,quarter,1,2026-Q1,Gastroenterology Ward,0,887,5411.0,1,1,0.11,0.11,0.18,0.18,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Burn & Plastic Surgery Ward,0,120,821.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Ophthalmology Ward,0,796,3650.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Neurology Ward 1,0,711,4817.0,1,1,0.14,0.14,0.21,0.21,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Neurology Ward 2,0,677,4900.0,1,1,0.15,0.15,0.2,0.2,0,0.0,0.0,,0,,1,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Neurosurgery Ward,0,338,4120.0,15,15,4.44,4.44,3.64,3.64,2,13.33,0.0,,2,,1,0.0,,,,0.0,0.0,0.0,,4,1.0,,0.0,,,0,,,0.0,0,,0.0,,7.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Geriatrics Ward,0,257,2060.0,1,1,0.39,0.39,0.49,0.49,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,ENT Ward,0,664,3322.0,1,1,0.15,0.15,0.3,0.3,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,1.0,,0,,0,
2026,quarter,1,2026-Q1,Hepatobiliary Surgery Ward,0,445,2688.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Nephrology Ward,0,347,2717.0,9,9,2.59,2.59,3.31,3.31,1,11.11,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,6,0.0,,0.0,,,2,,,0.0,0,,0.0,,0.0,,0.0,,1,,0,
2026,quarter,1,2026-Q1,Oncology Ward 1,0,861,4896.0,3,3,0.35,0.35,0.61,0.61,0,0.0,0.0,,0,,1,0.0,,,,0.0,0.0,1.0,,0,0.0,,0.0,,,0,,,1.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Oncology Ward 2,0,609,4938.0,6,6,0.99,0.99,1.22,1.22,0,0.0,0.0,,0,,1,0.0,,,,0.0,0.0,0.0,,4,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,1,,0,
2026,quarter,1,2026-Q1,Cardiothoracic Surgery Ward,0,342,2238.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Haematology Ward,0,406,2664.0,12,12,2.96,2.96,4.5,4.5,1,8.33,0.0,,1,,0,0.0,,,,0.0,1.0,0.0,,4,0.0,,1.0,,,5,,,0.0,0,,0.0,,0.0,,0.0,,0,,0,
2026,quarter,1,2026-Q1,Intensive Care Unit,0,295,2330.0,11,15,3.73,5.08,4.72,6.44,1,9.09,1.0,,0,,4,1.0,,,,0.0,0.0,0.0,,6,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,0,,3,
2026,quarter,1,2026-Q1,Orthopaedics Ward 1,0,602,4064.0,1,1,0.17,0.17,0.25,0.25,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,0,,0.0,,0.0,,0.0,,1,,0,
2026,quarter,1,2026-Q1,Orthopaedics Ward 3,0,484,4652.0,3,3,0.62,0.62,0.64,0.64,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,0,0.0,,0.0,,,0,,,0.0,1,,0.0,,0.0,,1.0,,1,,0,
2026,quarter,1,2026-Q1,Orthopaedics Ward 2,0,528,4145.0,4,4,0.76,0.76,0.97,0.97,0,0.0,0.0,,0,,0,0.0,,,,0.0,0.0,0.0,,1,0.0,,0.0,,,0,,,0.0,1,,1.0,,0.0,,0.0,,1,,0,
2026,quarter,1,2026-Q1,Hospital-wide,1,17521,121883.0,89,95,0.51,0.54,0.73,0.78,7,7.87,1.0,,6,,11,1.0,,,,1.0,1.0,1.0,,35,1.0,,3.0,,,9,,,1.0,2,,1.0,,7.0,,2.0,,9,,3,
